Freq.	-V(reflectedwaveover20)/V(minusincidentwaveover20)
7.03060306030601e+07	8.50453354908549e-01,-5.08724264890981e-01
7.03120312031201e+07	8.50293309452019e-01,-5.08993546669148e-01
7.03180318031801e+07	8.50133179160656e-01,-5.09262778114883e-01
7.03240324032401e+07	8.49972964050302e-01,-5.09531959201403e-01
7.03300330033001e+07	8.49812664136808e-01,-5.09801089901932e-01
7.03360336033601e+07	8.49652279436031e-01,-5.10070170189692e-01
7.03420342034201e+07	8.49491809963841e-01,-5.10339200037916e-01
7.03480348034801e+07	8.49331255736113e-01,-5.10608179419841e-01
7.03540354035401e+07	8.49170616768729e-01,-5.10877108308708e-01
7.03600360036001e+07	8.49009893077584e-01,-5.11145986677762e-01
7.03660366036601e+07	8.48849084678579e-01,-5.11414814500255e-01
7.03720372037201e+07	8.48688191587622e-01,-5.11683591749442e-01
7.03780378037801e+07	8.48527213820632e-01,-5.11952318398586e-01
7.03840384038401e+07	8.48366151393537e-01,-5.12220994420952e-01
7.03900390039001e+07	8.48205004322268e-01,-5.12489619789812e-01
7.03960396039601e+07	8.48043772622774e-01,-5.12758194478442e-01
7.04020402040201e+07	8.47882456311004e-01,-5.13026718460124e-01
7.04080408040801e+07	8.47721055402917e-01,-5.13295191708143e-01
7.04140414041401e+07	8.47559569914486e-01,-5.13563614195791e-01
7.04200420042001e+07	8.47397999861686e-01,-5.13831985896365e-01
7.04260426042601e+07	8.47236345260501e-01,-5.14100306783167e-01
7.04320432043201e+07	8.47074606126928e-01,-5.14368576829501e-01
7.04380438043801e+07	8.46912782476970e-01,-5.14636796008679e-01
7.04440444044401e+07	8.46750874326636e-01,-5.14904964294021e-01
7.04500450045001e+07	8.46588881691948e-01,-5.15173081658846e-01
7.04560456045601e+07	8.46426804588933e-01,-5.15441148076481e-01
7.04620462046201e+07	8.46264643033627e-01,-5.15709163520257e-01
7.04680468046801e+07	8.46102397042077e-01,-5.15977127963513e-01
7.04740474047401e+07	8.45940066630335e-01,-5.16245041379588e-01
7.04800480048001e+07	8.45777651814462e-01,-5.16512903741832e-01
7.04860486048601e+07	8.45615152610532e-01,-5.16780715023596e-01
7.04920492049201e+07	8.45452569034621e-01,-5.17048475198235e-01
7.04980498049801e+07	8.45289901102816e-01,-5.17316184239114e-01
7.05040504050401e+07	8.45127148831214e-01,-5.17583842119600e-01
7.05100510051001e+07	8.44964312235919e-01,-5.17851448813063e-01
7.05160516051601e+07	8.44801391333042e-01,-5.18119004292881e-01
7.05220522052201e+07	8.44638386138706e-01,-5.18386508532439e-01
7.05280528052801e+07	8.44475296669041e-01,-5.18653961505123e-01
7.05340534053401e+07	8.44312122940184e-01,-5.18921363184326e-01
7.05400540054001e+07	8.44148864968280e-01,-5.19188713543443e-01
7.05460546054601e+07	8.43985522769485e-01,-5.19456012555881e-01
7.05520552055201e+07	8.43822096359963e-01,-5.19723260195047e-01
7.05580558055801e+07	8.43658585755885e-01,-5.19990456434352e-01
7.05640564056401e+07	8.43494990973430e-01,-5.20257601247215e-01
7.05700570057001e+07	8.43331312028790e-01,-5.20524694607060e-01
7.05760576057601e+07	8.43167548938157e-01,-5.20791736487315e-01
7.05820582058201e+07	8.43003701717739e-01,-5.21058726861414e-01
7.05880588058801e+07	8.42839770383750e-01,-5.21325665702794e-01
7.05940594059401e+07	8.42675754952411e-01,-5.21592552984901e-01
7.06000600060001e+07	8.42511655439954e-01,-5.21859388681183e-01
7.06060606060601e+07	8.42347471862617e-01,-5.22126172765092e-01
7.06120612061201e+07	8.42183204236648e-01,-5.22392905210089e-01
7.06180618061801e+07	8.42018852578302e-01,-5.22659585989637e-01
7.06240624062401e+07	8.41854416903844e-01,-5.22926215077207e-01
7.06300630063001e+07	8.41689897229546e-01,-5.23192792446273e-01
7.06360636063601e+07	8.41525293571691e-01,-5.23459318070313e-01
7.06420642064201e+07	8.41360605946566e-01,-5.23725791922814e-01
7.06480648064801e+07	8.41195834370469e-01,-5.23992213977264e-01
7.06540654065401e+07	8.41030978859709e-01,-5.24258584207160e-01
7.06600660066001e+07	8.40866039430598e-01,-5.24524902586000e-01
7.06660666066601e+07	8.40701016099459e-01,-5.24791169087290e-01
7.06720672067201e+07	8.40535908882625e-01,-5.25057383684542e-01
7.06780678067801e+07	8.40370717796435e-01,-5.25323546351269e-01
7.06840684068401e+07	8.40205442857238e-01,-5.25589657060993e-01
7.06900690069001e+07	8.40040084081390e-01,-5.25855715787241e-01
7.06960696069601e+07	8.39874641485255e-01,-5.26121722503542e-01
7.07020702070201e+07	8.39709115085209e-01,-5.26387677183435e-01
7.07080708070801e+07	8.39543504897632e-01,-5.26653579800458e-01
7.07140714071401e+07	8.39377810938915e-01,-5.26919430328161e-01
7.07200720072001e+07	8.39212033225455e-01,-5.27185228740093e-01
7.07260726072601e+07	8.39046171773661e-01,-5.27450975009812e-01
7.07320732073201e+07	8.38880226599948e-01,-5.27716669110881e-01
7.07380738073801e+07	8.38714197720738e-01,-5.27982311016865e-01
7.07440744074401e+07	8.38548085152466e-01,-5.28247900701340e-01
7.07500750075001e+07	8.38381888911570e-01,-5.28513438137880e-01
7.07560756075601e+07	8.38215609014499e-01,-5.28778923300070e-01
7.07620762076201e+07	8.38049245477712e-01,-5.29044356161497e-01
7.07680768076801e+07	8.37882798317673e-01,-5.29309736695755e-01
7.07740774077401e+07	8.37716267550856e-01,-5.29575064876442e-01
7.07800780078001e+07	8.37549653193745e-01,-5.29840340677163e-01
7.07860786078601e+07	8.37382955262829e-01,-5.30105564071525e-01
7.07920792079201e+07	8.37216173774608e-01,-5.30370735033142e-01
7.07980798079801e+07	8.37049308745588e-01,-5.30635853535635e-01
7.08040804080401e+07	8.36882360192286e-01,-5.30900919552626e-01
7.08100810081001e+07	8.36715328131228e-01,-5.31165933057747e-01
7.08160816081601e+07	8.36548212578942e-01,-5.31430894024631e-01
7.08220822082201e+07	8.36381013551971e-01,-5.31695802426920e-01
7.08280828082801e+07	8.36213731066866e-01,-5.31960658238258e-01
7.08340834083401e+07	8.36046365140182e-01,-5.32225461432295e-01
7.08400840084001e+07	8.35878915788487e-01,-5.32490211982689e-01
7.08460846084601e+07	8.35711383028355e-01,-5.32754909863098e-01
7.08520852085201e+07	8.35543766876367e-01,-5.33019555047192e-01
7.08580858085801e+07	8.35376067349116e-01,-5.33284147508639e-01
7.08640864086401e+07	8.35208284463198e-01,-5.33548687221116e-01
7.08700870087001e+07	8.35040418235223e-01,-5.33813174158307e-01
7.08760876087601e+07	8.34872468681808e-01,-5.34077608293899e-01
7.08820882088201e+07	8.34704435819575e-01,-5.34341989601583e-01
7.08880888088802e+07	8.34536319665159e-01,-5.34606318055057e-01
7.08940894089402e+07	8.34368120235200e-01,-5.34870593628024e-01
7.09000900090002e+07	8.34199837546346e-01,-5.35134816294193e-01
7.09060906090602e+07	8.34031471615257e-01,-5.35398986027275e-01
7.09120912091202e+07	8.33863022458597e-01,-5.35663102800992e-01
7.09180918091802e+07	8.33694490093041e-01,-5.35927166589066e-01
7.09240924092402e+07	8.33525874535272e-01,-5.36191177365226e-01
7.09300930093002e+07	8.33357175801982e-01,-5.36455135103208e-01
7.09360936093602e+07	8.33188393909867e-01,-5.36719039776750e-01
7.09420942094202e+07	8.33019528875638e-01,-5.36982891359598e-01
7.09480948094802e+07	8.32850580716010e-01,-5.37246689825502e-01
7.09540954095402e+07	8.32681549447706e-01,-5.37510435148218e-01
7.09600960096002e+07	8.32512435087460e-01,-5.37774127301505e-01
7.09660966096602e+07	8.32343237652014e-01,-5.38037766259133e-01
7.09720972097202e+07	8.32173957158112e-01,-5.38301351994870e-01
7.09780978097802e+07	8.32004593622518e-01,-5.38564884482492e-01
7.09840984098402e+07	8.31835147061995e-01,-5.38828363695785e-01
7.09900990099002e+07	8.31665617493316e-01,-5.39091789608533e-01
7.09960996099602e+07	8.31496004933267e-01,-5.39355162194530e-01
7.10021002100202e+07	8.31326309398634e-01,-5.39618481427573e-01
7.10081008100802e+07	8.31156530906220e-01,-5.39881747281466e-01
7.10141014101402e+07	8.30986669472829e-01,-5.40144959730015e-01
7.10201020102002e+07	8.30816725115280e-01,-5.40408118747038e-01
7.10261026102602e+07	8.30646697850395e-01,-5.40671224306351e-01
7.10321032103202e+07	8.30476587695007e-01,-5.40934276381779e-01
7.10381038103802e+07	8.30306394665957e-01,-5.41197274947153e-01
7.10441044104402e+07	8.30136118780092e-01,-5.41460219976306e-01
7.10501050105002e+07	8.29965760054271e-01,-5.41723111443080e-01
7.10561056105602e+07	8.29795318505360e-01,-5.41985949321320e-01
7.10621062106202e+07	8.29624794150229e-01,-5.42248733584876e-01
7.10681068106802e+07	8.29454187005765e-01,-5.42511464207606e-01
7.10741074107402e+07	8.29283497088854e-01,-5.42774141163371e-01
7.10801080108002e+07	8.29112724416397e-01,-5.43036764426038e-01
7.10861086108602e+07	8.28941869005300e-01,-5.43299333969479e-01
7.10921092109202e+07	8.28770930872480e-01,-5.43561849767571e-01
7.10981098109802e+07	8.28599910034857e-01,-5.43824311794200e-01
7.11041104110402e+07	8.28428806509367e-01,-5.44086720023251e-01
7.11101110111002e+07	8.28257620312946e-01,-5.44349074428618e-01
7.11161116111602e+07	8.28086351462543e-01,-5.44611374984201e-01
7.11221122112202e+07	8.27914999975116e-01,-5.44873621663905e-01
7.11281128112802e+07	8.27743565867629e-01,-5.45135814441639e-01
7.11341134113402e+07	8.27572049157057e-01,-5.45397953291318e-01
7.11401140114002e+07	8.27400449860378e-01,-5.45660038186862e-01
7.11461146114602e+07	8.27228767994584e-01,-5.45922069102198e-01
7.11521152115202e+07	8.27057003576671e-01,-5.46184046011256e-01
7.11581158115802e+07	8.26885156623647e-01,-5.46445968887973e-01
7.11641164116402e+07	8.26713227152525e-01,-5.46707837706290e-01
7.11701170117002e+07	8.26541215180329e-01,-5.46969652440156e-01
7.11761176117602e+07	8.26369120724088e-01,-5.47231413063523e-01
7.11821182118202e+07	8.26196943800842e-01,-5.47493119550348e-01
7.11881188118802e+07	8.26024684427641e-01,-5.47754771874597e-01
7.11941194119402e+07	8.25852342621536e-01,-5.48016370010235e-01
7.12001200120002e+07	8.25679918399594e-01,-5.48277913931238e-01
7.12061206120602e+07	8.25507411778887e-01,-5.48539403611587e-01
7.12121212121202e+07	8.25334822776495e-01,-5.48800839025266e-01
7.12181218121802e+07	8.25162151409506e-01,-5.49062220146263e-01
7.12241224122402e+07	8.24989397695016e-01,-5.49323546948577e-01
7.12301230123002e+07	8.24816561650133e-01,-5.49584819406207e-01
7.12361236123602e+07	8.24643643291969e-01,-5.49846037493162e-01
7.12421242124202e+07	8.24470642637645e-01,-5.50107201183450e-01
7.12481248124802e+07	8.24297559704291e-01,-5.50368310451092e-01
7.12541254125402e+07	8.24124394509047e-01,-5.50629365270110e-01
7.12601260126002e+07	8.23951147069056e-01,-5.50890365614530e-01
7.12661266126602e+07	8.23777817401474e-01,-5.51151311458387e-01
7.12721272127202e+07	8.23604405523466e-01,-5.51412202775722e-01
7.12781278127802e+07	8.23430911452199e-01,-5.51673039540576e-01
7.12841284128402e+07	8.23257335204855e-01,-5.51933821727000e-01
7.12901290129002e+07	8.23083676798622e-01,-5.52194549309051e-01
7.12961296129602e+07	8.22909936250693e-01,-5.52455222260787e-01
7.13021302130202e+07	8.22736113578273e-01,-5.52715840556276e-01
7.13081308130802e+07	8.22562208798575e-01,-5.52976404169588e-01
7.13141314131402e+07	8.22388221928819e-01,-5.53236913074801e-01
7.13201320132002e+07	8.22214152986234e-01,-5.53497367245998e-01
7.13261326132602e+07	8.22040001988055e-01,-5.53757766657266e-01
7.13321332133202e+07	8.21865768951529e-01,-5.54018111282698e-01
7.13381338133802e+07	8.21691453893907e-01,-5.54278401096393e-01
7.13441344134402e+07	8.21517056832453e-01,-5.54538636072455e-01
7.13501350135002e+07	8.21342577784435e-01,-5.54798816184995e-01
7.13561356135602e+07	8.21168016767129e-01,-5.55058941408126e-01
7.13621362136202e+07	8.20993373797826e-01,-5.55319011715970e-01
7.13681368136802e+07	8.20818648893815e-01,-5.55579027082652e-01
7.13741374137402e+07	8.20643842072401e-01,-5.55838987482305e-01
7.13801380138002e+07	8.20468953350896e-01,-5.56098892889065e-01
7.13861386138602e+07	8.20293982746616e-01,-5.56358743277074e-01
7.13921392139202e+07	8.20118930276890e-01,-5.56618538620480e-01
7.13981398139802e+07	8.19943795959051e-01,-5.56878278893437e-01
7.14041404140402e+07	8.19768579810445e-01,-5.57137964070103e-01
7.14101410141002e+07	8.19593281848421e-01,-5.57397594124641e-01
7.14161416141602e+07	8.19417902090340e-01,-5.57657169031225e-01
7.14221422142202e+07	8.19242440553570e-01,-5.57916688764027e-01
7.14281428142802e+07	8.19066897255489e-01,-5.58176153297227e-01
7.14341434143402e+07	8.18891272213478e-01,-5.58435562605014e-01
7.14401440144002e+07	8.18715565444932e-01,-5.58694916661578e-01
7.14461446144602e+07	8.18539776967250e-01,-5.58954215441116e-01
7.14521452145202e+07	8.18363906797840e-01,-5.59213458917831e-01
7.14581458145802e+07	8.18187954954123e-01,-5.59472647065932e-01
7.14641464146402e+07	8.18011921453521e-01,-5.59731779859631e-01
7.14701470147002e+07	8.17835806313466e-01,-5.59990857273148e-01
7.14761476147602e+07	8.17659609551404e-01,-5.60249879280710e-01
7.14821482148203e+07	8.17483331184782e-01,-5.60508845856543e-01
7.14881488148803e+07	8.17306971231057e-01,-5.60767756974885e-01
7.14941494149403e+07	8.17130529707698e-01,-5.61026612609979e-01
7.15001500150003e+07	8.16954006632177e-01,-5.61285412736068e-01
7.15061506150603e+07	8.16777402021976e-01,-5.61544157327406e-01
7.15121512151203e+07	8.16600715894588e-01,-5.61802846358251e-01
7.15181518151803e+07	8.16423948267509e-01,-5.62061479802866e-01
7.15241524152403e+07	8.16247099158246e-01,-5.62320057635520e-01
7.15301530153003e+07	8.16070168584317e-01,-5.62578579830488e-01
7.15361536153603e+07	8.15893156563243e-01,-5.62837046362049e-01
7.15421542154203e+07	8.15716063112554e-01,-5.63095457204487e-01
7.15481548154803e+07	8.15538888249791e-01,-5.63353812332097e-01
7.15541554155403e+07	8.15361631992503e-01,-5.63612111719171e-01
7.15601560156003e+07	8.15184294358242e-01,-5.63870355340014e-01
7.15661566156603e+07	8.15006875364576e-01,-5.64128543168932e-01
7.15721572157203e+07	8.14829375029075e-01,-5.64386675180241e-01
7.15781578157803e+07	8.14651793369319e-01,-5.64644751348255e-01
7.15841584158403e+07	8.14474130402897e-01,-5.64902771647302e-01
7.15901590159003e+07	8.14296386147405e-01,-5.65160736051710e-01
7.15961596159603e+07	8.14118560620446e-01,-5.65418644535814e-01
7.16021602160203e+07	8.13940653839637e-01,-5.65676497073957e-01
7.16081608160803e+07	8.13762665822595e-01,-5.65934293640484e-01
7.16141614161403e+07	8.13584596586951e-01,-5.66192034209746e-01
7.16201620162003e+07	8.13406446150341e-01,-5.66449718756104e-01
7.16261626162603e+07	8.13228214530410e-01,-5.66707347253917e-01
7.16321632163203e+07	8.13049901744813e-01,-5.66964919677556e-01
7.16381638163803e+07	8.12871507811210e-01,-5.67222436001396e-01
7.16441644164403e+07	8.12693032747271e-01,-5.67479896199816e-01
7.16501650165003e+07	8.12514476570675e-01,-5.67737300247200e-01
7.16561656165603e+07	8.12335839299105e-01,-5.67994648117942e-01
7.16621662166203e+07	8.12157120950256e-01,-5.68251939786436e-01
7.16681668166803e+07	8.11978321541833e-01,-5.68509175227085e-01
7.16741674167403e+07	8.11799441091543e-01,-5.68766354414298e-01
7.16801680168003e+07	8.11620479617105e-01,-5.69023477322488e-01
7.16861686168603e+07	8.11441437136247e-01,-5.69280543926073e-01
7.16921692169203e+07	8.11262313666699e-01,-5.69537554199477e-01
7.16981698169803e+07	8.11083109226209e-01,-5.69794508117134e-01
7.17041704170403e+07	8.10903823832525e-01,-5.70051405653475e-01
7.17101710171003e+07	8.10724457503406e-01,-5.70308246782945e-01
7.17161716171603e+07	8.10545010256620e-01,-5.70565031479989e-01
7.17221722172203e+07	8.10365482109940e-01,-5.70821759719060e-01
7.17281728172803e+07	8.10185873081151e-01,-5.71078431474617e-01
7.17341734173403e+07	8.10006183188044e-01,-5.71335046721123e-01
7.17401740174003e+07	8.09826412448418e-01,-5.71591605433048e-01
7.17461746174603e+07	8.09646560880079e-01,-5.71848107584867e-01
7.17521752175203e+07	8.09466628500844e-01,-5.72104553151061e-01
7.17581758175803e+07	8.09286615328537e-01,-5.72360942106116e-01
7.17641764176403e+07	8.09106521380989e-01,-5.72617274424525e-01
7.17701770177003e+07	8.08926346676039e-01,-5.72873550080784e-01
7.17761776177603e+07	8.08746091231535e-01,-5.73129769049396e-01
7.17821782178203e+07	8.08565755065335e-01,-5.73385931304872e-01
7.17881788178803e+07	8.08385338195302e-01,-5.73642036821726e-01
7.17941794179403e+07	8.08204840639305e-01,-5.73898085574476e-01
7.18001800180003e+07	8.08024262415228e-01,-5.74154077537650e-01
7.18061806180603e+07	8.07843603540958e-01,-5.74410012685780e-01
7.18121812181203e+07	8.07662864034390e-01,-5.74665890993401e-01
7.18181818181803e+07	8.07482043913432e-01,-5.74921712435057e-01
7.18241824182403e+07	8.07301143195992e-01,-5.75177476985296e-01
7.18301830183003e+07	8.07120161899992e-01,-5.75433184618673e-01
7.18361836183603e+07	8.06939100043361e-01,-5.75688835309746e-01
7.18421842184203e+07	8.06757957644036e-01,-5.75944429033082e-01
7.18481848184803e+07	8.06576734719962e-01,-5.76199965763252e-01
7.18541854185403e+07	8.06395431289090e-01,-5.76455445474832e-01
7.18601860186003e+07	8.06214047369383e-01,-5.76710868142405e-01
7.18661866186603e+07	8.06032582978806e-01,-5.76966233740558e-01
7.18721872187203e+07	8.05851038135340e-01,-5.77221542243886e-01
7.18781878187803e+07	8.05669412856969e-01,-5.77476793626989e-01
7.18841884188403e+07	8.05487707161684e-01,-5.77731987864469e-01
7.18901890189003e+07	8.05305921067489e-01,-5.77987124930941e-01
7.18961896189603e+07	8.05124054592391e-01,-5.78242204801019e-01
7.19021902190203e+07	8.04942107754406e-01,-5.78497227449325e-01
7.19081908190803e+07	8.04760080571562e-01,-5.78752192850488e-01
7.19141914191403e+07	8.04577973061892e-01,-5.79007100979141e-01
7.19201920192003e+07	8.04395785243435e-01,-5.79261951809924e-01
7.19261926192603e+07	8.04213517134242e-01,-5.79516745317480e-01
7.19321932193203e+07	8.04031168752370e-01,-5.79771481476462e-01
7.19381938193803e+07	8.03848740115884e-01,-5.80026160261525e-01
7.19441944194403e+07	8.03666231242858e-01,-5.80280781647332e-01
7.19501950195003e+07	8.03483642151373e-01,-5.80535345608549e-01
7.19561956195603e+07	8.03300972859517e-01,-5.80789852119851e-01
7.19621962196203e+07	8.03118223385392e-01,-5.81044301155917e-01
7.19681968196803e+07	8.02935393747099e-01,-5.81298692691433e-01
7.19741974197403e+07	8.02752483962753e-01,-5.81553026701088e-01
7.19801980198003e+07	8.02569494050475e-01,-5.81807303159578e-01
7.19861986198603e+07	8.02386424028397e-01,-5.82061522041607e-01
7.19921992199203e+07	8.02203273914653e-01,-5.82315683321881e-01
7.19981998199803e+07	8.02020043727390e-01,-5.82569786975115e-01
7.20042004200403e+07	8.01836733484763e-01,-5.82823832976027e-01
7.20102010201003e+07	8.01653343204933e-01,-5.83077821299343e-01
7.20162016201603e+07	8.01469872906068e-01,-5.83331751919794e-01
7.20222022202203e+07	8.01286322606347e-01,-5.83585624812115e-01
7.20282028202803e+07	8.01102692323956e-01,-5.83839439951050e-01
7.20342034203403e+07	8.00918982077088e-01,-5.84093197311346e-01
7.20402040204003e+07	8.00735191883945e-01,-5.84346896867756e-01
7.20462046204603e+07	8.00551321762736e-01,-5.84600538595041e-01
7.20522052205203e+07	8.00367371731679e-01,-5.84854122467966e-01
7.20582058205803e+07	8.00183341809000e-01,-5.85107648461301e-01
7.20642064206403e+07	7.99999232012932e-01,-5.85361116549823e-01
7.20702070207004e+07	7.99815042361717e-01,-5.85614526708316e-01
7.20762076207604e+07	7.99630772873604e-01,-5.85867878911566e-01
7.20822082208204e+07	7.99446423566853e-01,-5.86121173134369e-01
7.20882088208804e+07	7.99261994459726e-01,-5.86374409351524e-01
7.20942094209404e+07	7.99077485570499e-01,-5.86627587537835e-01
7.21002100210004e+07	7.98892896917454e-01,-5.86880707668117e-01
7.21062106210604e+07	7.98708228518878e-01,-5.87133769717183e-01
7.21122112211204e+07	7.98523480393073e-01,-5.87386773659860e-01
7.21182118211804e+07	7.98338652558338e-01,-5.87639719470974e-01
7.21242124212404e+07	7.98153745032992e-01,-5.87892607125359e-01
7.21302130213004e+07	7.97968757835354e-01,-5.88145436597857e-01
7.21362136213604e+07	7.97783690983755e-01,-5.88398207863313e-01
7.21422142214204e+07	7.97598544496529e-01,-5.88650920896580e-01
7.21482148214804e+07	7.97413318392026e-01,-5.88903575672515e-01
7.21542154215404e+07	7.97228012688597e-01,-5.89156172165980e-01
7.21602160216004e+07	7.97042627404603e-01,-5.89408710351846e-01
7.21662166216604e+07	7.96857162558414e-01,-5.89661190204989e-01
7.21722172217204e+07	7.96671618168407e-01,-5.89913611700286e-01
7.21782178217804e+07	7.96485994252967e-01,-5.90165974812627e-01
7.21842184218404e+07	7.96300290830488e-01,-5.90418279516904e-01
7.21902190219004e+07	7.96114507919369e-01,-5.90670525788012e-01
7.21962196219604e+07	7.95928645538022e-01,-5.90922713600861e-01
7.22022202220204e+07	7.95742703704862e-01,-5.91174842930356e-01
7.22082208220804e+07	7.95556682438315e-01,-5.91426913751415e-01
7.22142214221404e+07	7.95370581756813e-01,-5.91678926038958e-01
7.22202220222004e+07	7.95184401678797e-01,-5.91930879767914e-01
7.22262226222604e+07	7.94998142222717e-01,-5.92182774913215e-01
7.22322232223204e+07	7.94811803407029e-01,-5.92434611449801e-01
7.22382238223804e+07	7.94625385250197e-01,-5.92686389352615e-01
7.22442244224404e+07	7.94438887770694e-01,-5.92938108596609e-01
7.22502250225004e+07	7.94252310987003e-01,-5.93189769156741e-01
7.22562256225604e+07	7.94065654917608e-01,-5.93441371007970e-01
7.22622262226204e+07	7.93878919581009e-01,-5.93692914125266e-01
7.22682268226804e+07	7.93692104995708e-01,-5.93944398483603e-01
7.22742274227404e+07	7.93505211180220e-01,-5.94195824057962e-01
7.22802280228004e+07	7.93318238153063e-01,-5.94447190823326e-01
7.22862286228604e+07	7.93131185932766e-01,-5.94698498754688e-01
7.22922292229204e+07	7.92944054537865e-01,-5.94949747827046e-01
7.22982298229804e+07	7.92756843986904e-01,-5.95200938015404e-01
7.23042304230404e+07	7.92569554298436e-01,-5.95452069294769e-01
7.23102310231004e+07	7.92382185491019e-01,-5.95703141640156e-01
7.23162316231604e+07	7.92194737583222e-01,-5.95954155026588e-01
7.23222322232204e+07	7.92007210593621e-01,-5.96205109429091e-01
7.23282328232804e+07	7.91819604540797e-01,-5.96456004822696e-01
7.23342334233404e+07	7.91631919443345e-01,-5.96706841182444e-01
7.23402340234004e+07	7.91444155319862e-01,-5.96957618483376e-01
7.23462346234604e+07	7.91256312188956e-01,-5.97208336700546e-01
7.23522352235204e+07	7.91068390069244e-01,-5.97458995809008e-01
7.23582358235804e+07	7.90880388979347e-01,-5.97709595783824e-01
7.23642364236404e+07	7.90692308937896e-01,-5.97960136600063e-01
7.23702370237004e+07	7.90504149963531e-01,-5.98210618232798e-01
7.23762376237604e+07	7.90315912074899e-01,-5.98461040657108e-01
7.23822382238204e+07	7.90127595290653e-01,-5.98711403848080e-01
7.23882388238804e+07	7.89939199629459e-01,-5.98961707780804e-01
7.23942394239404e+07	7.89750725109984e-01,-5.99211952430378e-01
7.24002400240004e+07	7.89562171750908e-01,-5.99462137771906e-01
7.24062406240604e+07	7.89373539570917e-01,-5.99712263780497e-01
7.24122412241204e+07	7.89184828588706e-01,-5.99962330431263e-01
7.24182418241804e+07	7.88996038822975e-01,-6.00212337699329e-01
7.24242424242404e+07	7.88807170292437e-01,-6.00462285559821e-01
7.24302430243004e+07	7.88618223015808e-01,-6.00712173987870e-01
7.24362436243604e+07	7.88429197011813e-01,-6.00962002958616e-01
7.24422442244204e+07	7.88240092299188e-01,-6.01211772447204e-01
7.24482448244804e+07	7.88050908896672e-01,-6.01461482428783e-01
